Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Clinica 13 Imss,20.58079148958035,-100.40576243690766,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Psiquiatría Del Hgr1 Imss Qro,20.580479,-100.40512,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Urgencias Del Hospital Angeles De Qro,20.58110825359963,-100.41639921295729,Emergency Room
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Endocenter Clinica Dental,20.588975536789476,-100.4113107919693,Dentist's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,CESAM Centro de salud mental,20.57908181184509,-100.40482388289415,Doctor's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Urgencias IMSS HGR#1,20.582969383811566,-100.40530103881085,Emergency Room
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Urgencias IMSS,20.583048740084664,-100.40508410611204,Emergency Room
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Vida Care Diagnostico,20.58397303335068,-100.40448916448257,Emergency Room
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Laboratorio Del Hospital Angeles De Queretaro,20.5810099636499,-100.41649248068217,Medical Lab
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,"Clinica Odontológica, UAQ",20.57985717957562,-100.41123525253468,Dentist's Office
"Ensueño, Villa las Arboledas, El Rosario, La Sandia, Residencial los Ángeles",20.582016073927697,-100.413860288499,Köh Depósito Dental,20.581689,-100.410087,Dentist's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Farmacia Guadalajara,20.58352077095317,-100.41574998892388,Pharmacy
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Silliker Labs. a Merieux NutriSciencies Company,20.594186896192905,-100.42321349566451,Pharmacy
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Hospital Ángeles,20.58088164628332,-100.41642551666378,Hospital
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Centro Reumatologico de Queretaro AC,20.580801,-100.417449,Medical Center
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Clinica UVM,20.585985879162052,-100.41284413826197,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,RR Capilar,20.585184047486464,-100.41354775428772,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Clinica Las Campanas,20.588920048596567,-100.41127764566554,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Nutrición,20.584412,-100.413536,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Dr. Felipe Villa Bernardino,20.58767535785461,-100.41087873639526,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Endocenter Clinica Dental,20.588975536789476,-100.4113107919693,Dentist's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Cederborg Medicina Estetica,20.58212816786799,-100.41573918263454,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Fisiolife Querétaro,20.581118955479706,-100.41709049366787,Doctor's Office
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Urgencias Del Hospital Angeles De Qro,20.58110825359963,-100.41639921295729,Emergency Room
"C.E.A., Quinta Alicia, Residencial Italia, Santiago, El Sillar",20.589691421132603,-100.41750405829,Laboratorio Del Hospital Angeles De Queretaro,20.5810099636499,-100.41649248068217,Medical Lab
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacia Guadalajara,20.569971585976024,-100.41499321929537,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacia Benavides,20.567723,-100.414084,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Crimal IAP,20.56847873452868,-100.41366157365135,Hospital
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacia Del Ahorro Col Ensueño,20.579588541334488,-100.41544419533028,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Instituto de Rehabilitación de Querétaro,20.567826340805908,-100.4137219215226,Medical Center
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Hospital San José,20.56454439466561,-100.4126611740729,Hospital
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Servicios Medicos y Odontologicos,20.565876616336293,-100.41989956155524,Medical Center
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,ADMINISTRACIÓN MEDICA INDUSTRIAL,20.568166381844858,-100.41697561740875,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacia Curate,20.568932567862547,-100.41486853870857,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Clinica Medica Del Valle,20.56535428614898,-100.41210275138233,Medical Center
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,CuiDerma Farmacia Dermatológica,20.576365331764585,-100.41057586669922,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Humanitá,20.570302387320435,-100.40842243435266,Medical Center
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacias Similares,20.570132340887167,-100.40833466077655,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Farmacias del Ahorro,20.570077903085455,-100.40835008635854,Pharmacy
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,NutriLife,20.564934,-100.414569,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Natalis Centro de Medicina Fetal Queretaro,20.565700648450058,-100.41200476596899,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,salud integral control de peso,20.563901520198367,-100.41630716642979,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Ópticas Devlyn,20.575760990747394,-100.40913559781052,Doctor's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,ALFADENT,20.569128160027475,-100.41178761030713,Dentist's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Genedica,20.56560261012594,-100.41194695397647,Medical Lab
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Odontologia Creativa,20.57627035365944,-100.41052353970755,Dentist's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Dental Rendón,20.570399447602153,-100.40837306170565,Dentist's Office
"El Jacal, Jardines de la Hacienda, La Granja, Las Plazas, Orquídeas, Magisterial, La Joya, Anáhuac",20.5710139235075,-100.41711002395,Veterinaria 2000,20.566577712339527,-100.41554534395488,Veterinarian
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Hospital San José,20.56454439466561,-100.4126611740729,Hospital
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Servicios Medicos y Odontologicos,20.565876616336293,-100.41989956155524,Medical Center
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Farmacia Benavides,20.567723,-100.414084,Pharmacy
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Instituto de Rehabilitación de Querétaro,20.567826340805908,-100.4137219215226,Medical Center
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Clinica Medica Del Valle,20.56535428614898,-100.41210275138233,Medical Center
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Crimal IAP,20.56847873452868,-100.41366157365135,Hospital
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,salud integral control de peso,20.563901520198367,-100.41630716642979,Doctor's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Farmacia Guadalajara,20.569971585976024,-100.41499321929537,Pharmacy
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Clínica De Fisioterapia UAQ,20.557790781882602,-100.42029648740066,Hospital
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,NutriLife,20.564934,-100.414569,Doctor's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,ADMINISTRACIÓN MEDICA INDUSTRIAL,20.568166381844858,-100.41697561740875,Doctor's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Farmacia Curate,20.568932567862547,-100.41486853870857,Doctor's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Natalis Centro de Medicina Fetal Queretaro,20.565700648450058,-100.41200476596899,Doctor's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Laboratorios Chopo Constituyentes,20.558579427886652,-100.41729568436902,Medical Lab
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Genedica,20.56560261012594,-100.41194695397647,Medical Lab
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,ALFADENT,20.569128160027475,-100.41178761030713,Dentist's Office
"Mansiones del Valle, Hacienda San Miguel, Claustros del Campestre",20.5641781514196,-100.417822614221,Veterinaria 2000,20.566577712339527,-100.41554534395488,Veterinarian
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Hospital San José,20.56454439466561,-100.4126611740729,Hospital
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacias del Ahorro,20.562694,-100.399573,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Clinica Medica Del Valle,20.56535428614898,-100.41210275138233,Medical Center
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacias Similares,20.570132340887167,-100.40833466077655,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Humanitá,20.570302387320435,-100.40842243435266,Medical Center
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacia guadalajara bernardo,20.564416888788568,-100.40000204419606,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacia Benavides,20.567723,-100.414084,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacias del Ahorro,20.570077903085455,-100.40835008635854,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Instituto de Rehabilitación de Querétaro,20.567826340805908,-100.4137219215226,Medical Center
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Crimal IAP,20.56847873452868,-100.41366157365135,Hospital
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacia,20.560753,-100.398612,Pharmacy
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Natalis Centro de Medicina Fetal Queretaro,20.565700648450058,-100.41200476596899,Doctor's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,NutriLife,20.564934,-100.414569,Doctor's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,salud integral control de peso,20.563901520198367,-100.41630716642979,Doctor's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Farmacia Curate,20.568932567862547,-100.41486853870857,Doctor's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Genedica,20.56560261012594,-100.41194695397647,Medical Lab
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Dental Rendón,20.570399447602153,-100.40837306170565,Dentist's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,ALFADENT,20.569128160027475,-100.41178761030713,Dentist's Office
"Rincón de San Antonio, Los Pilares, Del Valle, Club Campestre, Lomas de Queretaro",20.5641278031445,-100.406943562235,Veterinaria 2000,20.566577712339527,-100.41554534395488,Veterinarian
Fidel Velázquez Sánchez,20.5711835000883,-100.400995982726,Unidad Médica de Atención Ambulatoria IMSS,20.571986065173085,-100.40001933138967,Medical Center
Fidel Velázquez Sánchez,20.5711835000883,-100.400995982726,Farmacias del Ahorro,20.570193805839402,-100.39314562744303,Pharmacy
Fidel Velázquez Sánchez,20.5711835000883,-100.400995982726,Farmacias del Ahorro,20.562694,-100.399573,Pharmacy
Fidel Velázquez Sánchez,20.5711835000883,-100.400995982726,Núcleo Médico Lomas De Casa Blanca,20.573244,-100.394348,Medical Center
